,Objective,Time,Ratio
0,-107593418.93830228,429,0.9999999999992449
1,-107593418.93827742,409,0.9999999999990139
2,-107593418.93702242,429,0.9999999999873496
3,-107593418.49335533,429,0.9999999958637973
4,-107593418.93333387,338,0.9999999999530673
5,-107593418.9379398,408,0.9999999999958759
6,-107593418.93829572,410,0.999999999999184
7,-107593413.10730296,286,0.9999999458044868
8,-107593418.93827185,471,0.9999999999989622
9,-107342871.70237681,414,0.9976713516637092
10,-107593418.93827406,312,0.9999999999989826
11,-107593418.93827003,498,0.9999999999989452
12,-107593418.93826857,640,0.9999999999989316
13,-107342871.7023692,442,0.9976713516636384
14,-107593418.93823242,370,0.9999999999985957
15,-107593418.93615533,422,0.9999999999792907
16,-107593418.93783198,342,0.9999999999948739
17,-107593418.93656051,412,0.9999999999830566
18,-107593418.93827659,375,0.9999999999990061
19,-107593418.93826571,392,0.9999999999989051
20,-107593418.93827194,417,0.9999999999989629
21,-107593418.93827403,325,0.9999999999989824
22,-107593418.93827416,432,0.9999999999989836
23,-107593418.93838352,394,1.0
24,-107593418.9382344,328,0.9999999999986141
25,-107593418.93609469,444,0.999999999978727
26,-107593418.93828148,410,0.9999999999990515
27,-107593374.07435739,390,0.999999583022581
28,-107593418.93828753,552,0.9999999999991078
29,-107593418.9382722,444,0.9999999999989653
30,-107593418.93781331,372,0.9999999999947004
31,-107593418.92412987,390,0.9999999998675231
32,-107593418.91636056,388,0.9999999997953131
33,-107593418.93827638,411,0.9999999999990042
34,-107593418.93826297,410,0.9999999999988796
35,-107593418.93827727,375,0.9999999999990126
36,-107593418.93698357,407,0.9999999999869885
37,-107593418.93538499,423,0.999999999972131
38,-107593416.69302283,387,0.9999999791310592
39,-107593418.93811543,389,0.9999999999975083
40,-107593418.93829124,391,0.9999999999991424
41,-107593418.9270019,356,0.9999999998942163
42,-107593418.93827945,340,0.9999999999990328
43,-107593418.9381119,458,0.9999999999974755
44,-107593418.93827839,406,0.9999999999990229
45,-107593418.93828182,428,0.9999999999990548
46,-107593418.9375584,404,0.9999999999923311
47,-107593418.93828475,322,0.9999999999990821
48,-107593418.938277,410,0.99999999999901
49,-107593418.93827574,376,0.9999999999989982
50,-107593418.9382641,359,0.9999999999988901
51,-107593418.93827266,443,0.9999999999989696
52,-107593418.93800324,274,0.9999999999964656
53,-107593418.93361704,409,0.9999999999556991
54,-107593418.93828756,444,0.999999999999108
55,-107593418.93826967,359,0.9999999999989418
56,-107593418.93827224,403,0.9999999999989657
57,-107593418.93827774,427,0.9999999999990168
58,-107593418.93832375,409,0.9999999999994444
59,-107593418.93827842,308,0.9999999999990232
60,-107593418.93826985,377,0.9999999999989435
61,-107593418.93682228,337,0.9999999999854895
62,-107593418.91984335,406,0.9999999998276831
63,-107593418.9382769,409,0.999999999999009
64,-107593418.93825263,393,0.9999999999987834
65,-107593418.93828857,445,0.9999999999991175
66,-107593418.9382827,409,0.999999999999063
67,-107593418.93826841,447,0.9999999999989301
68,-107593418.93826935,342,0.9999999999989388
69,-107593418.93828556,458,0.9999999999990895
70,-107593418.93828098,414,0.999999999999047
71,-107593418.93828434,392,0.9999999999990782
72,-107593418.92952508,394,0.9999999999176674
73,-107593418.43091471,445,0.9999999952834587
74,-107593418.93829015,395,0.9999999999991321
75,-107593418.93828058,411,0.9999999999990433
76,-107593418.9373326,363,0.9999999999902325
77,-107593408.68560134,310,0.999999904708092
78,-107593418.93828426,396,0.9999999999990775
79,-107593418.93828295,396,0.9999999999990653
80,-107593418.93828425,408,0.9999999999990773
81,-107593418.93837602,325,0.9999999999999304
82,-107593418.895589,358,0.999999999602257
83,-107593418.93827987,433,0.9999999999990367
84,-107593418.93726122,515,0.9999999999895691
85,-107593418.93826716,442,0.9999999999989185
86,-107593418.93827794,428,0.9999999999990188
87,-107593418.93665805,428,0.999999999983963
88,-107593417.66733398,410,0.9999999881865493
89,-107593418.93448025,394,0.999999999963722
90,-107593418.93826032,323,0.9999999999988549
91,-107593418.93503156,357,0.999999999968846
92,-107593418.9358551,306,0.9999999999765002
93,-107593418.93824443,398,0.9999999999987073
94,-107593418.93827894,295,0.999999999999028
95,-107593418.93827523,325,0.9999999999989936
96,-107593418.93828392,355,0.9999999999990743
97,-107593418.93827151,313,0.9999999999989589
98,-107593418.93658231,370,0.9999999999832592
99,-107593418.93737794,273,0.9999999999906539
