,Objective,Time,Ratio
0,54457120.59249973,144,1.0000000000207965
1,54457120.591367215,144,1.0
2,54486570.094652295,144,1.0005407833349482
3,54586086.64449201,129,1.0023682128567266
4,54457120.59213026,151,1.000000000014012
5,54457120.59367512,142,1.0000000000423803
6,54556243.751604475,108,1.0018202056803747
7,54457120.59169108,145,1.000000000005947
