,Objective,Time,Ratio
0,22303103.33775512,201,1.0000000000054454
1,22303118.811402835,168,1.0000006937944435
2,22303103.33775608,232,1.0000000000054885
3,22303104.16835109,209,1.000000037246719
4,22303109.52082338,205,1.0000002772345005
5,22303106.22808588,217,1.0000001295986556
6,22303105.304677807,232,1.0000000881959836
7,22303103.337987162,207,1.0000000000158495
8,22303103.337822985,160,1.0000000000084883
9,22303104.23436158,209,1.0000000402064186
10,22303103.338019956,231,1.00000000001732
11,22303116.40353132,169,1.0000005858331664
12,22303111.646163587,225,1.0000003725279747
13,22303110.67799474,225,1.0000003291183723
14,22303103.3377558,277,1.0000000000054758
15,22303103.337758277,188,1.000000000005587
16,22303103.346002378,222,1.000000000375226
17,22303103.375232678,148,1.0000000016858195
18,22303104.83793564,245,1.000000067268754
19,22303111.141585074,216,1.000000349904284
20,22303103.33779746,190,1.000000000007344
21,22303103.33778358,227,1.0000000000067215
22,22303116.248305146,206,1.00000057887332
23,22303104.931741115,227,1.0000000714746922
24,22303123.032900453,205,1.0000008830729288
25,22303116.18680431,185,1.0000005761158188
26,22303105.266731158,216,1.000000086494577
27,22303103.33763367,207,1.0
28,22303113.87101446,208,1.0000004722831901
29,22303103.33776361,248,1.0000000000058262
30,22303103.337643784,175,1.0000000000004534
31,22303103.337755907,206,1.0000000000054807
32,22303104.32847304,157,1.0000000444260762
33,22303103.344952404,157,1.0000000003281488
34,22303103.337763287,200,1.0000000000058116
35,22303103.590289075,196,1.0000000113282623
36,22303103.33820031,188,1.0000000000254063
37,22303103.338099256,157,1.0000000000208755
38,22303103.33779911,168,1.0000000000074178
39,22303103.33942189,186,1.000000000080178
40,22303104.60510198,204,1.0000000568292355
41,22303103.34500585,208,1.0000000003305451
42,22303109.604506195,167,1.000000280986571
43,22303126.491989207,200,1.000001038167433
44,22303103.337940358,185,1.000000000013751
45,22303103.33777307,192,1.0000000000062503
46,22303110.256115526,191,1.0000003102026545
47,22303103.337757148,182,1.0000000000055365
48,22303103.33775005,197,1.0000000000052183
49,22303103.337785527,154,1.0000000000068088
