,Objective,Time,Ratio
0,83518547.39349617,86,1.0027229504178405
1,83291748.09322307,77,1.0
2,83291748.09440939,95,1.000000000014243
3,83291748.09385192,89,1.0000000000075502
4,83291748.09377402,87,1.0000000000066147
5,83500265.90696983,78,1.0025034630503058
6,83291748.0932728,92,1.000000000000597
7,83291748.09482004,87,1.0000000000191733
